Data,Entrada,Saida,Placa,Marca/Modelo,Entrada_Completa,Saida_Completa,Duracao_temp,Marca,Modelo,Duracao,Mes,Hora_Entrada,Dia_Semana,Dia_Semana_PT
25/08/2025,10:03,16:04,AJC7M65,Chevrolet/Celta,2025-08-25 10:03:00,2025-08-25 16:04:00,0 days 06:01:00,0,1,6.016666666666667,8,10,Monday,Segunda
25/08/2025,10:29,18:17,DEF7L65,Fiat/Uno,2025-08-25 10:29:00,2025-08-25 18:17:00,0 days 07:48:00,0,1,7.8,8,10,Monday,Segunda
25/08/2025,08:11,18:35,JBL7K65,Ford/Fiesta,2025-08-25 08:11:00,2025-08-25 18:35:00,0 days 10:24:00,0,1,10.4,8,8,Monday,Segunda
26/08/2025,06:34,15:04,ALC1D23,Toyota/Corolla,2025-08-26 06:34:00,2025-08-26 15:04:00,0 days 08:30:00,0,1,8.5,8,6,Tuesday,Terça
26/08/2025,06:10,16:32,JDL2M45,Chevrolet/Onix,2025-08-26 06:10:00,2025-08-26 16:32:00,0 days 10:22:00,0,1,10.366666666666667,8,6,Tuesday,Terça
26/08/2025,06:23,18:36,QWE3R67,Volkswagen/Polo,2025-08-26 06:23:00,2025-08-26 18:36:00,0 days 12:13:00,0,1,12.216666666666667,8,6,Tuesday,Terça
26/08/2025,06:12,17:25,RTY4U89,Hyundai/HB20,2025-08-26 06:12:00,2025-08-26 17:25:00,0 days 11:13:00,0,1,11.216666666666667,8,6,Tuesday,Terça
26/08/2025,06:27,17:14,UIO5P10,Honda/Civic,2025-08-26 06:27:00,2025-08-26 17:14:00,0 days 10:47:00,0,1,10.783333333333333,8,6,Tuesday,Terça
26/08/2025,06:36,16:52,ASD6F32,Nissan/Kicks,2025-08-26 06:36:00,2025-08-26 16:52:00,0 days 10:16:00,0,1,10.266666666666667,8,6,Tuesday,Terça
26/08/2025,06:30,17:17,ZXC7V54,Fiat/Fastback,2025-08-26 06:30:00,2025-08-26 17:17:00,0 days 10:47:00,0,1,10.783333333333333,8,6,Tuesday,Terça
26/08/2025,06:50,18:26,VBN8G76,Renault/Kwid,2025-08-26 06:50:00,2025-08-26 18:26:00,0 days 11:36:00,0,1,11.6,8,6,Tuesday,Terça
26/08/2025,06:38,19:33,MNB9H98,Jeep/Compass,2025-08-26 06:38:00,2025-08-26 19:33:00,0 days 12:55:00,0,1,12.916666666666666,8,6,Tuesday,Terça
26/08/2025,06:24,16:12,POI0J21,Peugeot/208,2025-08-26 06:24:00,2025-08-26 16:12:00,0 days 09:48:00,0,1,9.8,8,6,Tuesday,Terça
26/08/2025,06:20,17:21,LKM1Z43,Citroen/C3,2025-08-26 06:20:00,2025-08-26 17:21:00,0 days 11:01:00,0,1,11.016666666666667,8,6,Tuesday,Terça
26/08/2025,06:47,15:01,HGF2X65,BYD/Dolphin,2025-08-26 06:47:00,2025-08-26 15:01:00,0 days 08:14:00,0,1,8.233333333333333,8,6,Tuesday,Terça
26/08/2025,06:46,19:05,QAZ3W87,Toyota/Etios,2025-08-26 06:46:00,2025-08-26 19:05:00,0 days 12:19:00,0,1,12.316666666666666,8,6,Tuesday,Terça
26/08/2025,08:57,19:53,WSX4E09,Chevrolet/Cruze,2025-08-26 08:57:00,2025-08-26 19:53:00,0 days 10:56:00,0,1,10.933333333333334,8,8,Tuesday,Terça
26/08/2025,08:06,15:55,EDC5R21,Volkswagen/Fox,2025-08-26 08:06:00,2025-08-26 15:55:00,0 days 07:49:00,0,1,7.816666666666666,8,8,Tuesday,Terça
26/08/2025,08:22,16:24,RFV6T43,Hyundai/Tucson,2025-08-26 08:22:00,2025-08-26 16:24:00,0 days 08:02:00,0,1,8.033333333333333,8,8,Tuesday,Terça
26/08/2025,09:36,16:02,TGB7Y65,Honda/Fit,2025-08-26 09:36:00,2025-08-26 16:02:00,0 days 06:26:00,0,1,6.433333333333334,8,9,Tuesday,Terça
26/08/2025,09:38,18:12,YHN8U87,Nissan/March,2025-08-26 09:38:00,2025-08-26 18:12:00,0 days 08:34:00,0,1,8.566666666666666,8,9,Tuesday,Terça
26/08/2025,09:14,15:22,UJM9I09,Fiat/Palio,2025-08-26 09:14:00,2025-08-26 15:22:00,0 days 06:08:00,0,1,6.133333333333334,8,9,Tuesday,Terça
26/08/2025,09:58,15:30,IKL0O21,Renault/Sandero,2025-08-26 09:58:00,2025-08-26 15:30:00,0 days 05:32:00,0,1,5.533333333333333,8,9,Tuesday,Terça
26/08/2025,09:08,15:43,OLP1P43,Jeep/Renegade,2025-08-26 09:08:00,2025-08-26 15:43:00,0 days 06:35:00,0,1,6.583333333333333,8,9,Tuesday,Terça
26/08/2025,08:26,16:19,PAS2D65,Peugeot/308,2025-08-26 08:26:00,2025-08-26 16:19:00,0 days 07:53:00,0,1,7.883333333333334,8,8,Tuesday,Terça
26/08/2025,09:14,16:54,DFG3S87,Citroen/C4,2025-08-26 09:14:00,2025-08-26 16:54:00,0 days 07:40:00,0,1,7.666666666666667,8,9,Tuesday,Terça
26/08/2025,09:07,15:58,SDF4G09,Ford/Focus,2025-08-26 09:07:00,2025-08-26 15:58:00,0 days 06:51:00,0,1,6.85,8,9,Tuesday,Terça
26/08/2025,09:00,19:03,GHG5H21,Kia/Soul,2025-08-26 09:00:00,2025-08-26 19:03:00,0 days 10:03:00,0,1,10.05,8,9,Tuesday,Terça
26/08/2025,08:26,15:18,HJK6J43,Mitsubishi/ASX,2025-08-26 08:26:00,2025-08-26 15:18:00,0 days 06:52:00,0,1,6.866666666666666,8,8,Tuesday,Terça
26/08/2025,10:35,17:12,JKL7K65,Suzuki/Swift,2025-08-26 10:35:00,2025-08-26 17:12:00,0 days 06:37:00,0,1,6.616666666666666,8,10,Tuesday,Terça
26/08/2025,08:17,18:25,AJC7M65,Chevrolet/Celta,2025-08-26 08:17:00,2025-08-26 18:25:00,0 days 10:08:00,0,1,10.133333333333333,8,8,Tuesday,Terça
26/08/2025,09:34,19:19,DEF7L65,Fiat/Uno,2025-08-26 09:34:00,2025-08-26 19:19:00,0 days 09:45:00,0,1,9.75,8,9,Tuesday,Terça
26/08/2025,09:13,15:48,JBL7K65,Ford/Fiesta,2025-08-26 09:13:00,2025-08-26 15:48:00,0 days 06:35:00,0,1,6.583333333333333,8,9,Tuesday,Terça
27/08/2025,06:54,17:40,ALC1D23,Toyota/Corolla,2025-08-27 06:54:00,2025-08-27 17:40:00,0 days 10:46:00,0,1,10.766666666666667,8,6,Wednesday,Quarta
27/08/2025,06:41,15:55,JDL2M45,Chevrolet/Onix,2025-08-27 06:41:00,2025-08-27 15:55:00,0 days 09:14:00,0,1,9.233333333333333,8,6,Wednesday,Quarta
27/08/2025,06:49,17:58,QWE3R67,Volkswagen/Polo,2025-08-27 06:49:00,2025-08-27 17:58:00,0 days 11:09:00,0,1,11.15,8,6,Wednesday,Quarta
27/08/2025,06:59,19:01,RTY4U89,Hyundai/HB20,2025-08-27 06:59:00,2025-08-27 19:01:00,0 days 12:02:00,0,1,12.033333333333333,8,6,Wednesday,Quarta
27/08/2025,06:23,18:56,UIO5P10,Honda/Civic,2025-08-27 06:23:00,2025-08-27 18:56:00,0 days 12:33:00,0,1,12.55,8,6,Wednesday,Quarta
27/08/2025,06:08,16:31,ASD6F32,Nissan/Kicks,2025-08-27 06:08:00,2025-08-27 16:31:00,0 days 10:23:00,0,1,10.383333333333333,8,6,Wednesday,Quarta
27/08/2025,06:35,15:55,ZXC7V54,Fiat/Fastback,2025-08-27 06:35:00,2025-08-27 15:55:00,0 days 09:20:00,0,1,9.333333333333334,8,6,Wednesday,Quarta
27/08/2025,06:38,15:22,VBN8G76,Renault/Kwid,2025-08-27 06:38:00,2025-08-27 15:22:00,0 days 08:44:00,0,1,8.733333333333333,8,6,Wednesday,Quarta
27/08/2025,06:10,15:51,MNB9H98,Jeep/Compass,2025-08-27 06:10:00,2025-08-27 15:51:00,0 days 09:41:00,0,1,9.683333333333334,8,6,Wednesday,Quarta
27/08/2025,06:51,16:20,POI0J21,Peugeot/208,2025-08-27 06:51:00,2025-08-27 16:20:00,0 days 09:29:00,0,1,9.483333333333333,8,6,Wednesday,Quarta
27/08/2025,06:18,18:52,LKM1Z43,Citroen/C3,2025-08-27 06:18:00,2025-08-27 18:52:00,0 days 12:34:00,0,1,12.566666666666666,8,6,Wednesday,Quarta
27/08/2025,06:06,17:43,HGF2X65,BYD/Dolphin,2025-08-27 06:06:00,2025-08-27 17:43:00,0 days 11:37:00,0,1,11.616666666666667,8,6,Wednesday,Quarta
27/08/2025,06:11,19:46,QAZ3W87,Toyota/Etios,2025-08-27 06:11:00,2025-08-27 19:46:00,0 days 13:35:00,0,1,13.583333333333334,8,6,Wednesday,Quarta
27/08/2025,08:16,16:35,WSX4E09,Chevrolet/Cruze,2025-08-27 08:16:00,2025-08-27 16:35:00,0 days 08:19:00,0,1,8.316666666666666,8,8,Wednesday,Quarta
27/08/2025,09:58,17:33,EDC5R21,Volkswagen/Fox,2025-08-27 09:58:00,2025-08-27 17:33:00,0 days 07:35:00,0,1,7.583333333333333,8,9,Wednesday,Quarta
27/08/2025,09:09,17:04,RFV6T43,Hyundai/Tucson,2025-08-27 09:09:00,2025-08-27 17:04:00,0 days 07:55:00,0,1,7.916666666666667,8,9,Wednesday,Quarta
27/08/2025,09:32,17:07,TGB7Y65,Honda/Fit,2025-08-27 09:32:00,2025-08-27 17:07:00,0 days 07:35:00,0,1,7.583333333333333,8,9,Wednesday,Quarta
27/08/2025,09:20,17:56,YHN8U87,Nissan/March,2025-08-27 09:20:00,2025-08-27 17:56:00,0 days 08:36:00,0,1,8.6,8,9,Wednesday,Quarta
27/08/2025,08:25,16:03,UJM9I09,Fiat/Palio,2025-08-27 08:25:00,2025-08-27 16:03:00,0 days 07:38:00,0,1,7.633333333333334,8,8,Wednesday,Quarta
27/08/2025,08:22,19:32,IKL0O21,Renault/Sandero,2025-08-27 08:22:00,2025-08-27 19:32:00,0 days 11:10:00,0,1,11.166666666666666,8,8,Wednesday,Quarta
27/08/2025,09:13,19:05,OLP1P43,Jeep/Renegade,2025-08-27 09:13:00,2025-08-27 19:05:00,0 days 09:52:00,0,1,9.866666666666667,8,9,Wednesday,Quarta
27/08/2025,08:16,18:49,PAS2D65,Peugeot/308,2025-08-27 08:16:00,2025-08-27 18:49:00,0 days 10:33:00,0,1,10.55,8,8,Wednesday,Quarta
27/08/2025,08:14,19:16,DFG3S87,Citroen/C4,2025-08-27 08:14:00,2025-08-27 19:16:00,0 days 11:02:00,0,1,11.033333333333333,8,8,Wednesday,Quarta
27/08/2025,08:32,16:58,SDF4G09,Ford/Focus,2025-08-27 08:32:00,2025-08-27 16:58:00,0 days 08:26:00,0,1,8.433333333333334,8,8,Wednesday,Quarta
27/08/2025,08:11,19:42,GHG5H21,Kia/Soul,2025-08-27 08:11:00,2025-08-27 19:42:00,0 days 11:31:00,0,1,11.516666666666667,8,8,Wednesday,Quarta
27/08/2025,08:07,19:24,HJK6J43,Mitsubishi/ASX,2025-08-27 08:07:00,2025-08-27 19:24:00,0 days 11:17:00,0,1,11.283333333333333,8,8,Wednesday,Quarta
27/08/2025,09:42,19:53,JKL7K65,Suzuki/Swift,2025-08-27 09:42:00,2025-08-27 19:53:00,0 days 10:11:00,0,1,10.183333333333334,8,9,Wednesday,Quarta
27/08/2025,09:18,15:45,AJC7M65,Chevrolet/Celta,2025-08-27 09:18:00,2025-08-27 15:45:00,0 days 06:27:00,0,1,6.45,8,9,Wednesday,Quarta
27/08/2025,09:17,17:29,DEF7L65,Fiat/Uno,2025-08-27 09:17:00,2025-08-27 17:29:00,0 days 08:12:00,0,1,8.2,8,9,Wednesday,Quarta
27/08/2025,08:58,17:51,JBL7K65,Ford/Fiesta,2025-08-27 08:58:00,2025-08-27 17:51:00,0 days 08:53:00,0,1,8.883333333333333,8,8,Wednesday,Quarta
28/08/2025,06:07,15:19,ALC1D23,Toyota/Corolla,2025-08-28 06:07:00,2025-08-28 15:19:00,0 days 09:12:00,0,1,9.2,8,6,Thursday,Quinta
28/08/2025,06:09,15:49,JDL2M45,Chevrolet/Onix,2025-08-28 06:09:00,2025-08-28 15:49:00,0 days 09:40:00,0,1,9.666666666666666,8,6,Thursday,Quinta
28/08/2025,06:13,16:13,QWE3R67,Volkswagen/Polo,2025-08-28 06:13:00,2025-08-28 16:13:00,0 days 10:00:00,0,1,10.0,8,6,Thursday,Quinta
28/08/2025,06:55,18:35,RTY4U89,Hyundai/HB20,2025-08-28 06:55:00,2025-08-28 18:35:00,0 days 11:40:00,0,1,11.666666666666666,8,6,Thursday,Quinta
28/08/2025,06:14,16:51,UIO5P10,Honda/Civic,2025-08-28 06:14:00,2025-08-28 16:51:00,0 days 10:37:00,0,1,10.616666666666667,8,6,Thursday,Quinta
28/08/2025,06:36,18:48,ASD6F32,Nissan/Kicks,2025-08-28 06:36:00,2025-08-28 18:48:00,0 days 12:12:00,0,1,12.2,8,6,Thursday,Quinta
28/08/2025,06:21,16:11,ZXC7V54,Fiat/Fastback,2025-08-28 06:21:00,2025-08-28 16:11:00,0 days 09:50:00,0,1,9.833333333333334,8,6,Thursday,Quinta
28/08/2025,06:17,15:47,VBN8G76,Renault/Kwid,2025-08-28 06:17:00,2025-08-28 15:47:00,0 days 09:30:00,0,1,9.5,8,6,Thursday,Quinta
28/08/2025,06:48,17:15,MNB9H98,Jeep/Compass,2025-08-28 06:48:00,2025-08-28 17:15:00,0 days 10:27:00,0,1,10.45,8,6,Thursday,Quinta
28/08/2025,06:13,15:20,POI0J21,Peugeot/208,2025-08-28 06:13:00,2025-08-28 15:20:00,0 days 09:07:00,0,1,9.116666666666667,8,6,Thursday,Quinta
28/08/2025,06:50,16:10,LKM1Z43,Citroen/C3,2025-08-28 06:50:00,2025-08-28 16:10:00,0 days 09:20:00,0,1,9.333333333333334,8,6,Thursday,Quinta
28/08/2025,06:49,15:34,HGF2X65,BYD/Dolphin,2025-08-28 06:49:00,2025-08-28 15:34:00,0 days 08:45:00,0,1,8.75,8,6,Thursday,Quinta
28/08/2025,06:36,16:12,QAZ3W87,Toyota/Etios,2025-08-28 06:36:00,2025-08-28 16:12:00,0 days 09:36:00,0,1,9.6,8,6,Thursday,Quinta
28/08/2025,08:52,16:19,WSX4E09,Chevrolet/Cruze,2025-08-28 08:52:00,2025-08-28 16:19:00,0 days 07:27:00,0,1,7.45,8,8,Thursday,Quinta
28/08/2025,09:01,19:13,EDC5R21,Volkswagen/Fox,2025-08-28 09:01:00,2025-08-28 19:13:00,0 days 10:12:00,0,1,10.2,8,9,Thursday,Quinta
28/08/2025,08:09,15:59,RFV6T43,Hyundai/Tucson,2025-08-28 08:09:00,2025-08-28 15:59:00,0 days 07:50:00,0,1,7.833333333333333,8,8,Thursday,Quinta
28/08/2025,09:45,15:31,TGB7Y65,Honda/Fit,2025-08-28 09:45:00,2025-08-28 15:31:00,0 days 05:46:00,0,1,5.766666666666667,8,9,Thursday,Quinta
28/08/2025,09:28,19:49,YHN8U87,Nissan/March,2025-08-28 09:28:00,2025-08-28 19:49:00,0 days 10:21:00,0,1,10.35,8,9,Thursday,Quinta
28/08/2025,09:53,19:56,UJM9I09,Fiat/Palio,2025-08-28 09:53:00,2025-08-28 19:56:00,0 days 10:03:00,0,1,10.05,8,9,Thursday,Quinta
28/08/2025,08:28,15:17,IKL0O21,Renault/Sandero,2025-08-28 08:28:00,2025-08-28 15:17:00,0 days 06:49:00,0,1,6.816666666666666,8,8,Thursday,Quinta
28/08/2025,08:24,18:15,OLP1P43,Jeep/Renegade,2025-08-28 08:24:00,2025-08-28 18:15:00,0 days 09:51:00,0,1,9.85,8,8,Thursday,Quinta
28/08/2025,09:34,17:50,PAS2D65,Peugeot/308,2025-08-28 09:34:00,2025-08-28 17:50:00,0 days 08:16:00,0,1,8.266666666666667,8,9,Thursday,Quinta
28/08/2025,08:52,15:04,DFG3S87,Citroen/C4,2025-08-28 08:52:00,2025-08-28 15:04:00,0 days 06:12:00,0,1,6.2,8,8,Thursday,Quinta
28/08/2025,08:59,15:01,SDF4G09,Ford/Focus,2025-08-28 08:59:00,2025-08-28 15:01:00,0 days 06:02:00,0,1,6.033333333333333,8,8,Thursday,Quinta
28/08/2025,08:17,17:56,GHG5H21,Kia/Soul,2025-08-28 08:17:00,2025-08-28 17:56:00,0 days 09:39:00,0,1,9.65,8,8,Thursday,Quinta
28/08/2025,08:33,18:35,HJK6J43,Mitsubishi/ASX,2025-08-28 08:33:00,2025-08-28 18:35:00,0 days 10:02:00,0,1,10.033333333333333,8,8,Thursday,Quinta
28/08/2025,10:07,15:52,JKL7K65,Suzuki/Swift,2025-08-28 10:07:00,2025-08-28 15:52:00,0 days 05:45:00,0,1,5.75,8,10,Thursday,Quinta
28/08/2025,09:50,19:38,AJC7M65,Chevrolet/Celta,2025-08-28 09:50:00,2025-08-28 19:38:00,0 days 09:48:00,0,1,9.8,8,9,Thursday,Quinta
28/08/2025,10:35,19:17,DEF7L65,Fiat/Uno,2025-08-28 10:35:00,2025-08-28 19:17:00,0 days 08:42:00,0,1,8.7,8,10,Thursday,Quinta
28/08/2025,08:18,18:13,JBL7K65,Ford/Fiesta,2025-08-28 08:18:00,2025-08-28 18:13:00,0 days 09:55:00,0,1,9.916666666666666,8,8,Thursday,Quinta
29/08/2025,06:38,19:14,ALC1D23,Toyota/Corolla,2025-08-29 06:38:00,2025-08-29 19:14:00,0 days 12:36:00,0,1,12.6,8,6,Friday,Sexta
29/08/2025,06:09,17:19,JDL2M45,Chevrolet/Onix,2025-08-29 06:09:00,2025-08-29 17:19:00,0 days 11:10:00,0,1,11.166666666666666,8,6,Friday,Sexta
29/08/2025,06:23,19:31,QWE3R67,Volkswagen/Polo,2025-08-29 06:23:00,2025-08-29 19:31:00,0 days 13:08:00,0,1,13.133333333333333,8,6,Friday,Sexta
29/08/2025,06:08,18:54,RTY4U89,Hyundai/HB20,2025-08-29 06:08:00,2025-08-29 18:54:00,0 days 12:46:00,0,1,12.766666666666667,8,6,Friday,Sexta
29/08/2025,06:10,18:04,UIO5P10,Honda/Civic,2025-08-29 06:10:00,2025-08-29 18:04:00,0 days 11:54:00,0,1,11.9,8,6,Friday,Sexta
29/08/2025,06:04,15:27,ASD6F32,Nissan/Kicks,2025-08-29 06:04:00,2025-08-29 15:27:00,0 days 09:23:00,0,1,9.383333333333333,8,6,Friday,Sexta
29/08/2025,06:20,16:52,ZXC7V54,Fiat/Fastback,2025-08-29 06:20:00,2025-08-29 16:52:00,0 days 10:32:00,0,1,10.533333333333333,8,6,Friday,Sexta
29/08/2025,06:10,19:18,VBN8G76,Renault/Kwid,2025-08-29 06:10:00,2025-08-29 19:18:00,0 days 13:08:00,0,1,13.133333333333333,8,6,Friday,Sexta
29/08/2025,06:20,19:33,MNB9H98,Jeep/Compass,2025-08-29 06:20:00,2025-08-29 19:33:00,0 days 13:13:00,0,1,13.216666666666667,8,6,Friday,Sexta
29/08/2025,06:59,17:53,POI0J21,Peugeot/208,2025-08-29 06:59:00,2025-08-29 17:53:00,0 days 10:54:00,0,1,10.9,8,6,Friday,Sexta
29/08/2025,06:15,15:01,LKM1Z43,Citroen/C3,2025-08-29 06:15:00,2025-08-29 15:01:00,0 days 08:46:00,0,1,8.766666666666667,8,6,Friday,Sexta
29/08/2025,06:52,17:12,HGF2X65,BYD/Dolphin,2025-08-29 06:52:00,2025-08-29 17:12:00,0 days 10:20:00,0,1,10.333333333333334,8,6,Friday,Sexta
29/08/2025,06:29,15:35,QAZ3W87,Toyota/Etios,2025-08-29 06:29:00,2025-08-29 15:35:00,0 days 09:06:00,0,1,9.1,8,6,Friday,Sexta
29/08/2025,08:57,17:45,WSX4E09,Chevrolet/Cruze,2025-08-29 08:57:00,2025-08-29 17:45:00,0 days 08:48:00,0,1,8.8,8,8,Friday,Sexta
29/08/2025,08:56,19:48,EDC5R21,Volkswagen/Fox,2025-08-29 08:56:00,2025-08-29 19:48:00,0 days 10:52:00,0,1,10.866666666666667,8,8,Friday,Sexta
29/08/2025,09:00,17:52,RFV6T43,Hyundai/Tucson,2025-08-29 09:00:00,2025-08-29 17:52:00,0 days 08:52:00,0,1,8.866666666666667,8,9,Friday,Sexta
29/08/2025,08:56,15:05,TGB7Y65,Honda/Fit,2025-08-29 08:56:00,2025-08-29 15:05:00,0 days 06:09:00,0,1,6.15,8,8,Friday,Sexta
29/08/2025,08:12,17:18,YHN8U87,Nissan/March,2025-08-29 08:12:00,2025-08-29 17:18:00,0 days 09:06:00,0,1,9.1,8,8,Friday,Sexta
29/08/2025,09:54,19:41,UJM9I09,Fiat/Palio,2025-08-29 09:54:00,2025-08-29 19:41:00,0 days 09:47:00,0,1,9.783333333333333,8,9,Friday,Sexta
29/08/2025,08:14,18:14,IKL0O21,Renault/Sandero,2025-08-29 08:14:00,2025-08-29 18:14:00,0 days 10:00:00,0,1,10.0,8,8,Friday,Sexta
29/08/2025,09:27,15:02,OLP1P43,Jeep/Renegade,2025-08-29 09:27:00,2025-08-29 15:02:00,0 days 05:35:00,0,1,5.583333333333333,8,9,Friday,Sexta
29/08/2025,08:51,15:50,PAS2D65,Peugeot/308,2025-08-29 08:51:00,2025-08-29 15:50:00,0 days 06:59:00,0,1,6.983333333333333,8,8,Friday,Sexta
29/08/2025,09:15,16:42,DFG3S87,Citroen/C4,2025-08-29 09:15:00,2025-08-29 16:42:00,0 days 07:27:00,0,1,7.45,8,9,Friday,Sexta
29/08/2025,08:09,18:59,SDF4G09,Ford/Focus,2025-08-29 08:09:00,2025-08-29 18:59:00,0 days 10:50:00,0,1,10.833333333333334,8,8,Friday,Sexta
29/08/2025,09:17,19:05,GHG5H21,Kia/Soul,2025-08-29 09:17:00,2025-08-29 19:05:00,0 days 09:48:00,0,1,9.8,8,9,Friday,Sexta
29/08/2025,09:35,15:15,HJK6J43,Mitsubishi/ASX,2025-08-29 09:35:00,2025-08-29 15:15:00,0 days 05:40:00,0,1,5.666666666666667,8,9,Friday,Sexta
29/08/2025,10:06,19:52,JKL7K65,Suzuki/Swift,2025-08-29 10:06:00,2025-08-29 19:52:00,0 days 09:46:00,0,1,9.766666666666667,8,10,Friday,Sexta
29/08/2025,08:43,18:56,AJC7M65,Chevrolet/Celta,2025-08-29 08:43:00,2025-08-29 18:56:00,0 days 10:13:00,0,1,10.216666666666667,8,8,Friday,Sexta
29/08/2025,08:08,16:31,DEF7L65,Fiat/Uno,2025-08-29 08:08:00,2025-08-29 16:31:00,0 days 08:23:00,0,1,8.383333333333333,8,8,Friday,Sexta
29/08/2025,08:57,16:22,JBL7K65,Ford/Fiesta,2025-08-29 08:57:00,2025-08-29 16:22:00,0 days 07:25:00,0,1,7.416666666666667,8,8,Friday,Sexta
30/08/2025,09:10,15:29,WSX4E09,Chevrolet/Cruze,2025-08-30 09:10:00,2025-08-30 15:29:00,0 days 06:19:00,0,1,6.316666666666666,8,9,Saturday,Sábado
30/08/2025,08:43,19:20,RFV6T43,Hyundai/Tucson,2025-08-30 08:43:00,2025-08-30 19:20:00,0 days 10:37:00,0,1,10.616666666666667,8,8,Saturday,Sábado
30/08/2025,09:43,18:58,TGB7Y65,Honda/Fit,2025-08-30 09:43:00,2025-08-30 18:58:00,0 days 09:15:00,0,1,9.25,8,9,Saturday,Sábado
30/08/2025,08:55,18:58,YHN8U87,Nissan/March,2025-08-30 08:55:00,2025-08-30 18:58:00,0 days 10:03:00,0,1,10.05,8,8,Saturday,Sábado
30/08/2025,09:05,16:45,UJM9I09,Fiat/Palio,2025-08-30 09:05:00,2025-08-30 16:45:00,0 days 07:40:00,0,1,7.666666666666667,8,9,Saturday,Sábado
30/08/2025,09:52,16:20,OLP1P43,Jeep/Renegade,2025-08-30 09:52:00,2025-08-30 16:20:00,0 days 06:28:00,0,1,6.466666666666667,8,9,Saturday,Sábado
30/08/2025,09:30,16:25,PAS2D65,Peugeot/308,2025-08-30 09:30:00,2025-08-30 16:25:00,0 days 06:55:00,0,1,6.916666666666667,8,9,Saturday,Sábado
30/08/2025,08:45,16:13,DFG3S87,Citroen/C4,2025-08-30 08:45:00,2025-08-30 16:13:00,0 days 07:28:00,0,1,7.466666666666667,8,8,Saturday,Sábado
30/08/2025,09:44,15:03,SDF4G09,Ford/Focus,2025-08-30 09:44:00,2025-08-30 15:03:00,0 days 05:19:00,0,1,5.316666666666666,8,9,Saturday,Sábado
30/08/2025,09:59,17:08,GHG5H21,Kia/Soul,2025-08-30 09:59:00,2025-08-30 17:08:00,0 days 07:09:00,0,1,7.15,8,9,Saturday,Sábado
30/08/2025,09:24,18:25,HJK6J43,Mitsubishi/ASX,2025-08-30 09:24:00,2025-08-30 18:25:00,0 days 09:01:00,0,1,9.016666666666667,8,9,Saturday,Sábado
01/09/2025,06:36,16:03,ALC1D23,Toyota/Corolla,2025-09-01 06:36:00,2025-09-01 16:03:00,0 days 09:27:00,0,1,9.45,9,6,Monday,Segunda
01/09/2025,06:41,15:48,JDL2M45,Chevrolet/Onix,2025-09-01 06:41:00,2025-09-01 15:48:00,0 days 09:07:00,0,1,9.116666666666667,9,6,Monday,Segunda
01/09/2025,06:08,18:13,QWE3R67,Volkswagen/Polo,2025-09-01 06:08:00,2025-09-01 18:13:00,0 days 12:05:00,0,1,12.083333333333334,9,6,Monday,Segunda
01/09/2025,06:49,15:24,RTY4U89,Hyundai/HB20,2025-09-01 06:49:00,2025-09-01 15:24:00,0 days 08:35:00,0,1,8.583333333333334,9,6,Monday,Segunda
01/09/2025,06:48,17:26,UIO5P10,Honda/Civic,2025-09-01 06:48:00,2025-09-01 17:26:00,0 days 10:38:00,0,1,10.633333333333333,9,6,Monday,Segunda
01/09/2025,06:23,18:21,ASD6F32,Nissan/Kicks,2025-09-01 06:23:00,2025-09-01 18:21:00,0 days 11:58:00,0,1,11.966666666666667,9,6,Monday,Segunda
01/09/2025,06:23,15:10,ZXC7V54,Fiat/Fastback,2025-09-01 06:23:00,2025-09-01 15:10:00,0 days 08:47:00,0,1,8.783333333333333,9,6,Monday,Segunda
01/09/2025,06:51,16:14,VBN8G76,Renault/Kwid,2025-09-01 06:51:00,2025-09-01 16:14:00,0 days 09:23:00,0,1,9.383333333333333,9,6,Monday,Segunda
01/09/2025,06:55,18:02,MNB9H98,Jeep/Compass,2025-09-01 06:55:00,2025-09-01 18:02:00,0 days 11:07:00,0,1,11.116666666666667,9,6,Monday,Segunda
01/09/2025,06:49,19:36,POI0J21,Peugeot/208,2025-09-01 06:49:00,2025-09-01 19:36:00,0 days 12:47:00,0,1,12.783333333333333,9,6,Monday,Segunda
01/09/2025,06:23,15:35,LKM1Z43,Citroen/C3,2025-09-01 06:23:00,2025-09-01 15:35:00,0 days 09:12:00,0,1,9.2,9,6,Monday,Segunda
01/09/2025,06:48,16:26,HGF2X65,BYD/Dolphin,2025-09-01 06:48:00,2025-09-01 16:26:00,0 days 09:38:00,0,1,9.633333333333333,9,6,Monday,Segunda
01/09/2025,06:54,17:04,QAZ3W87,Toyota/Etios,2025-09-01 06:54:00,2025-09-01 17:04:00,0 days 10:10:00,0,1,10.166666666666666,9,6,Monday,Segunda
01/09/2025,09:50,16:17,WSX4E09,Chevrolet/Cruze,2025-09-01 09:50:00,2025-09-01 16:17:00,0 days 06:27:00,0,1,6.45,9,9,Monday,Segunda
01/09/2025,09:08,15:26,EDC5R21,Volkswagen/Fox,2025-09-01 09:08:00,2025-09-01 15:26:00,0 days 06:18:00,0,1,6.3,9,9,Monday,Segunda
01/09/2025,09:15,18:15,RFV6T43,Hyundai/Tucson,2025-09-01 09:15:00,2025-09-01 18:15:00,0 days 09:00:00,0,1,9.0,9,9,Monday,Segunda
